step,vehicle_id,speed,position_x,position_y,traffic_density,network_quality,battery,task_type,priority,latency_requirement,task_size,decision,timestamp
71,veh29,12.79,173.84,0.0,HIGH,POOR,66.84,vehicle_diagnostics,2,102,53,EDGE,2026-06-23 00:01:30
71,veh30,10.25,151.84,0.0,HIGH,MODERATE,64.97,driver_behavior_analysis,3,139,56,EDGE,2026-06-23 00:01:30
72,veh16,12.04,478.28,0.0,HIGH,POOR,45.11,vehicle_diagnostics,2,158,93,EDGE,2026-06-23 00:01:30
72,veh17,11.28,454.47,0.0,HIGH,MODERATE,52.93,lane_detection,8,19,30,VEHICLE,2026-06-23 00:01:30
72,veh18,11.4,434.41,0.0,HIGH,MODERATE,51.43,lane_detection,10,10,18,VEHICLE,2026-06-23 00:01:30
72,veh19,11.79,412.95,0.0,HIGH,POOR,44.34,route_planning,7,74,48,EDGE,2026-06-23 00:01:30
72,veh20,11.33,391.12,0.0,HIGH,MODERATE,59.66,lane_detection,10,21,23,VEHICLE,2026-06-23 00:01:30
72,veh21,10.97,368.91,0.0,HIGH,MODERATE,65.56,driver_behavior_analysis,2,146,110,EDGE,2026-06-23 00:01:30
72,veh22,8.98,348.94,0.0,HIGH,MODERATE,62.21,vehicle_diagnostics,5,122,56,EDGE,2026-06-23 00:01:30
72,veh23,11.62,330.07,0.0,HIGH,POOR,72.44,driver_behavior_analysis,3,155,81,EDGE,2026-06-23 00:01:30
72,veh24,11.48,305.94,0.0,HIGH,POOR,68.37,route_planning,7,118,56,EDGE,2026-06-23 00:01:30
72,veh25,10.35,265.15,0.0,HIGH,MODERATE,80.14,lane_detection,10,12,23,VEHICLE,2026-06-23 00:01:30
72,veh26,9.8,244.77,0.0,HIGH,MODERATE,36.73,route_planning,4,104,86,EDGE,2026-06-23 00:01:30
72,veh27,10.75,225.67,0.0,HIGH,MODERATE,45.58,obstacle_detection,8,13,34,VEHICLE,2026-06-23 00:01:30
72,veh28,11.09,205.24,0.0,HIGH,POOR,83.86,lane_detection,10,27,22,VEHICLE,2026-06-23 00:01:30
72,veh29,10.86,184.7,0.0,HIGH,POOR,66.77,traffic_sign_recognition,7,49,23,EDGE,2026-06-23 00:01:30
72,veh30,12.19,164.03,0.0,HIGH,MODERATE,74.46,driver_behavior_analysis,4,116,97,EDGE,2026-06-23 00:01:30
73,veh16,11.96,490.24,0.0,HIGH,POOR,45.04,obstacle_detection,10,11,15,VEHICLE,2026-06-23 00:01:30
73,veh17,11.94,466.4,0.0,HIGH,POOR,58.85,route_planning,4,98,51,EDGE,2026-06-23 00:01:30
73,veh18,11.25,445.65,0.0,HIGH,MODERATE,67.88,obstacle_detection,9,21,16,VEHICLE,2026-06-23 00:01:30
73,veh19,11.06,424.01,0.0,HIGH,MODERATE,61.28,driver_behavior_analysis,4,138,83,EDGE,2026-06-23 00:01:30
73,veh20,11.92,403.04,0.0,HIGH,MODERATE,77.6,traffic_sign_recognition,8,41,37,EDGE,2026-06-23 00:01:30
73,veh21,11.49,380.4,0.0,HIGH,MODERATE,91.21,traffic_sign_recognition,6,34,32,EDGE,2026-06-23 00:01:30
73,veh22,10.72,359.66,0.0,HIGH,MODERATE,54.81,route_planning,4,120,63,EDGE,2026-06-23 00:01:30
73,veh23,9.65,339.72,0.0,HIGH,POOR,79.57,route_planning,7,90,69,EDGE,2026-06-23 00:01:30
73,veh24,11.31,317.25,0.0,HIGH,MODERATE,46.45,lane_detection,8,12,30,VEHICLE,2026-06-23 00:01:30
73,veh25,10.54,275.7,0.0,HIGH,POOR,76.0,driver_behavior_analysis,3,150,110,EDGE,2026-06-23 00:01:30
73,veh26,9.96,254.73,0.0,HIGH,MODERATE,75.93,route_planning,4,102,48,EDGE,2026-06-23 00:01:30
73,veh27,10.4,236.07,0.0,HIGH,POOR,49.13,lane_detection,10,12,25,VEHICLE,2026-06-23 00:01:30
73,veh28,10.33,215.58,0.0,HIGH,POOR,86.18,vehicle_diagnostics,1,192,70,EDGE,2026-06-23 00:01:30
73,veh29,11.0,195.7,0.0,HIGH,MODERATE,48.02,obstacle_detection,9,18,31,VEHICLE,2026-06-23 00:01:30
73,veh30,11.6,175.63,0.0,HIGH,MODERATE,58.5,vehicle_diagnostics,4,141,101,EDGE,2026-06-23 00:01:30
74,veh17,12.15,478.56,0.0,MEDIUM,GOOD,47.65,vehicle_diagnostics,2,153,114,EDGE,2026-06-23 00:01:30
74,veh18,11.88,457.53,0.0,MEDIUM,GOOD,50.09,route_planning,6,87,52,EDGE,2026-06-23 00:01:30
74,veh19,11.68,435.69,0.0,MEDIUM,MODERATE,73.02,route_planning,4,106,48,CLOUD,2026-06-23 00:01:30
74,veh20,11.36,414.4,0.0,MEDIUM,GOOD,93.04,driver_behavior_analysis,5,198,111,CLOUD,2026-06-23 00:01:30
74,veh21,12.2,392.6,0.0,MEDIUM,GOOD,82.81,driver_behavior_analysis,4,109,70,CLOUD,2026-06-23 00:01:30
74,veh22,12.0,371.66,0.0,MEDIUM,MODERATE,90.98,obstacle_detection,8,13,22,VEHICLE,2026-06-23 00:01:30
74,veh23,10.07,349.8,0.0,MEDIUM,MODERATE,86.62,traffic_sign_recognition,7,30,32,EDGE,2026-06-23 00:01:30
74,veh24,10.18,327.43,0.0,MEDIUM,GOOD,62.92,traffic_sign_recognition,7,34,23,EDGE,2026-06-23 00:01:30
74,veh25,10.82,286.52,0.0,MEDIUM,GOOD,36.34,lane_detection,10,28,29,VEHICLE,2026-06-23 00:01:30
74,veh26,10.75,265.48,0.0,MEDIUM,GOOD,35.09,traffic_sign_recognition,7,37,28,EDGE,2026-06-23 00:01:30
74,veh27,9.27,245.35,0.0,MEDIUM,MODERATE,67.45,lane_detection,10,11,15,VEHICLE,2026-06-23 00:01:30
74,veh28,10.43,226.01,0.0,MEDIUM,GOOD,73.36,driver_behavior_analysis,5,159,115,CLOUD,2026-06-23 00:01:30
74,veh29,10.59,206.29,0.0,MEDIUM,MODERATE,69.2,obstacle_detection,9,30,32,VEHICLE,2026-06-23 00:01:30
74,veh30,11.43,187.05,0.0,MEDIUM,GOOD,43.36,vehicle_diagnostics,3,143,75,EDGE,2026-06-23 00:01:30
75,veh17,11.7,490.26,0.0,MEDIUM,MODERATE,83.36,lane_detection,9,28,11,VEHICLE,2026-06-23 00:01:30
75,veh18,11.49,469.02,0.0,MEDIUM,GOOD,80.45,route_planning,7,118,70,CLOUD,2026-06-23 00:01:30
75,veh19,12.29,447.98,0.0,MEDIUM,GOOD,74.15,route_planning,6,105,57,CLOUD,2026-06-23 00:01:30
75,veh20,11.71,426.11,0.0,MEDIUM,MODERATE,73.76,route_planning,7,97,83,EDGE,2026-06-23 00:01:30
75,veh21,11.69,404.29,0.0,MEDIUM,MODERATE,41.48,traffic_sign_recognition,7,45,24,EDGE,2026-06-23 00:01:30
75,veh22,11.62,383.28,0.0,MEDIUM,MODERATE,84.47,driver_behavior_analysis,1,180,74,CLOUD,2026-06-23 00:01:30
75,veh23,12.14,361.93,0.0,MEDIUM,GOOD,35.9,driver_behavior_analysis,1,110,55,EDGE,2026-06-23 00:01:30
75,veh24,10.37,337.8,0.0,MEDIUM,MODERATE,50.98,vehicle_diagnostics,1,152,73,CLOUD,2026-06-23 00:01:30
75,veh25,10.17,296.69,0.0,MEDIUM,GOOD,36.12,driver_behavior_analysis,2,168,102,EDGE,2026-06-23 00:01:30
75,veh26,10.6,276.08,0.0,MEDIUM,MODERATE,90.73,lane_detection,8,19,34,VEHICLE,2026-06-23 00:01:30
75,veh27,10.18,255.52,0.0,MEDIUM,GOOD,61.45,route_planning,7,94,53,EDGE,2026-06-23 00:01:30
75,veh28,9.63,235.64,0.0,MEDIUM,MODERATE,49.07,route_planning,7,77,76,EDGE,2026-06-23 00:01:30
75,veh29,10.99,217.28,0.0,MEDIUM,MODERATE,88.07,route_planning,6,82,73,EDGE,2026-06-23 00:01:30
75,veh30,10.63,197.68,0.0,MEDIUM,GOOD,75.67,traffic_sign_recognition,7,36,41,EDGE,2026-06-23 00:01:30
76,veh18,11.27,480.3,0.0,MEDIUM,GOOD,35.55,obstacle_detection,8,18,10,VEHICLE,2026-06-23 00:01:30
76,veh19,11.14,459.12,0.0,MEDIUM,GOOD,64.37,route_planning,4,87,55,EDGE,2026-06-23 00:01:30
76,veh20,12.19,438.3,0.0,MEDIUM,MODERATE,44.13,obstacle_detection,10,19,30,VEHICLE,2026-06-23 00:01:30
76,veh21,11.53,415.82,0.0,MEDIUM,GOOD,56.81,traffic_sign_recognition,6,57,48,EDGE,2026-06-23 00:01:30
76,veh22,11.45,394.72,0.0,MEDIUM,MODERATE,45.85,obstacle_detection,10,26,12,VEHICLE,2026-06-23 00:01:30
76,veh23,12.19,374.12,0.0,MEDIUM,GOOD,39.81,obstacle_detection,9,19,21,VEHICLE,2026-06-23 00:01:30
76,veh24,11.96,349.76,0.0,MEDIUM,GOOD,84.32,lane_detection,10,24,24,VEHICLE,2026-06-23 00:01:30
76,veh25,10.27,306.96,0.0,MEDIUM,MODERATE,54.99,obstacle_detection,8,14,35,VEHICLE,2026-06-23 00:01:30
76,veh26,9.9,285.99,0.0,MEDIUM,GOOD,56.14,route_planning,7,77,43,EDGE,2026-06-23 00:01:30
76,veh27,10.52,266.05,0.0,MEDIUM,GOOD,91.68,traffic_sign_recognition,6,57,49,EDGE,2026-06-23 00:01:30
76,veh28,10.77,246.41,0.0,MEDIUM,GOOD,61.42,obstacle_detection,8,27,25,VEHICLE,2026-06-23 00:01:30
76,veh29,9.8,227.08,0.0,MEDIUM,MODERATE,50.79,route_planning,5,116,81,CLOUD,2026-06-23 00:01:30
76,veh30,11.08,208.76,0.0,MEDIUM,GOOD,82.85,route_planning,5,108,85,CLOUD,2026-06-23 00:01:30
77,veh18,12.3,492.6,0.0,MEDIUM,GOOD,53.87,route_planning,4,73,60,EDGE,2026-06-23 00:01:30
77,veh19,11.09,470.21,0.0,MEDIUM,MODERATE,74.98,route_planning,4,120,87,CLOUD,2026-06-23 00:01:30
77,veh20,11.76,450.06,0.0,MEDIUM,MODERATE,43.89,obstacle_detection,10,29,14,VEHICLE,2026-06-23 00:01:30
77,veh21,11.93,427.74,0.0,MEDIUM,GOOD,80.7,route_planning,4,111,54,CLOUD,2026-06-23 00:01:30
77,veh22,11.9,406.63,0.0,MEDIUM,MODERATE,91.64,route_planning,4,87,43,EDGE,2026-06-23 00:01:30
77,veh23,11.84,385.97,0.0,MEDIUM,MODERATE,65.72,driver_behavior_analysis,5,114,58,CLOUD,2026-06-23 00:01:30
77,veh24,11.66,361.42,0.0,MEDIUM,MODERATE,55.64,driver_behavior_analysis,5,172,117,CLOUD,2026-06-23 00:01:30
77,veh25,11.33,318.3,0.0,MEDIUM,MODERATE,94.87,vehicle_diagnostics,4,124,87,CLOUD,2026-06-23 00:01:30
77,veh26,10.08,296.07,0.0,MEDIUM,MODERATE,78.21,lane_detection,9,10,17,VEHICLE,2026-06-23 00:01:30
77,veh27,10.48,276.52,0.0,MEDIUM,MODERATE,90.25,driver_behavior_analysis,5,125,62,CLOUD,2026-06-23 00:01:30
77,veh28,9.86,256.27,0.0,MEDIUM,MODERATE,87.77,route_planning,4,120,74,CLOUD,2026-06-23 00:01:30
77,veh29,10.03,237.11,0.0,MEDIUM,MODERATE,35.58,vehicle_diagnostics,4,185,58,CLOUD,2026-06-23 00:01:30
77,veh30,9.45,218.22,0.0,MEDIUM,GOOD,74.35,route_planning,4,73,90,EDGE,2026-06-23 00:01:30
78,veh19,12.7,482.91,0.0,MEDIUM,GOOD,48.4,vehicle_diagnostics,4,108,105,EDGE,2026-06-23 00:01:30
78,veh20,10.76,460.82,0.0,MEDIUM,MODERATE,76.31,vehicle_diagnostics,4,105,52,CLOUD,2026-06-23 00:01:30
78,veh21,11.86,439.6,0.0,MEDIUM,MODERATE,44.81,lane_detection,9,10,14,VEHICLE,2026-06-23 00:01:30
78,veh22,11.41,418.04,0.0,MEDIUM,GOOD,52.47,vehicle_diagnostics,4,158,70,CLOUD,2026-06-23 00:01:30
78,veh23,12.1,398.06,0.0,MEDIUM,MODERATE,69.6,lane_detection,10,14,12,VEHICLE,2026-06-23 00:01:30
78,veh24,12.26,373.68,0.0,MEDIUM,GOOD,54.38,obstacle_detection,10,23,15,VEHICLE,2026-06-23 00:01:30
78,veh25,10.46,328.76,0.0,MEDIUM,MODERATE,76.04,obstacle_detection,8,27,20,VEHICLE,2026-06-23 00:01:30
78,veh26,11.03,307.1,0.0,MEDIUM,MODERATE,57.07,vehicle_diagnostics,5,115,90,CLOUD,2026-06-23 00:01:30
78,veh27,10.29,286.81,0.0,MEDIUM,MODERATE,66.78,obstacle_detection,9,18,28,VEHICLE,2026-06-23 00:01:30
78,veh28,11.08,267.34,0.0,MEDIUM,MODERATE,36.63,vehicle_diagnostics,4,129,104,CLOUD,2026-06-23 00:01:30
78,veh29,10.25,247.35,0.0,MEDIUM,MODERATE,90.63,vehicle_diagnostics,4,107,88,CLOUD,2026-06-23 00:01:30
78,veh30,9.29,227.51,0.0,MEDIUM,GOOD,48.58,driver_behavior_analysis,5,107,97,EDGE,2026-06-23 00:01:30
79,veh19,11.88,494.79,0.0,MEDIUM,MODERATE,61.78,traffic_sign_recognition,6,54,35,EDGE,2026-06-23 00:01:30
79,veh20,13.3,474.11,0.0,MEDIUM,GOOD,55.81,obstacle_detection,10,20,11,VEHICLE,2026-06-23 00:01:30
79,veh21,10.81,450.41,0.0,MEDIUM,MODERATE,63.73,traffic_sign_recognition,7,52,42,EDGE,2026-06-23 00:01:30
79,veh22,11.35,429.39,0.0,MEDIUM,MODERATE,64.71,obstacle_detection,8,13,35,VEHICLE,2026-06-23 00:01:30
79,veh23,10.5,408.56,0.0,MEDIUM,MODERATE,78.3,vehicle_diagnostics,4,186,78,CLOUD,2026-06-23 00:01:30
79,veh24,12.03,385.71,0.0,MEDIUM,MODERATE,88.22,lane_detection,9,22,33,VEHICLE,2026-06-23 00:01:30
79,veh25,10.65,339.41,0.0,MEDIUM,GOOD,44.93,route_planning,4,77,40,EDGE,2026-06-23 00:01:30
79,veh26,11.07,318.18,0.0,MEDIUM,GOOD,84.25,vehicle_diagnostics,1,145,50,CLOUD,2026-06-23 00:01:30
79,veh27,10.95,297.76,0.0,MEDIUM,MODERATE,68.02,lane_detection,10,19,11,VEHICLE,2026-06-23 00:01:30
79,veh28,10.19,277.53,0.0,MEDIUM,MODERATE,86.37,route_planning,5,115,81,CLOUD,2026-06-23 00:01:30
79,veh29,11.21,258.56,0.0,MEDIUM,GOOD,76.34,driver_behavior_analysis,4,123,110,CLOUD,2026-06-23 00:01:30
79,veh30,10.35,237.86,0.0,MEDIUM,GOOD,41.96,driver_behavior_analysis,2,194,114,EDGE,2026-06-23 00:01:30
80,veh20,11.8,485.91,0.0,MEDIUM,MODERATE,77.55,route_planning,7,78,74,EDGE,2026-06-23 00:01:30
80,veh21,12.65,463.07,0.0,MEDIUM,GOOD,36.82,route_planning,5,101,55,EDGE,2026-06-23 00:01:30
80,veh22,11.41,440.79,0.0,MEDIUM,MODERATE,67.87,vehicle_diagnostics,3,176,59,CLOUD,2026-06-23 00:01:30
80,veh23,11.52,420.08,0.0,MEDIUM,GOOD,84.96,traffic_sign_recognition,8,54,50,EDGE,2026-06-23 00:01:30
80,veh24,11.48,397.19,0.0,MEDIUM,GOOD,39.25,route_planning,7,71,43,EDGE,2026-06-23 00:01:30
80,veh25,10.33,349.74,0.0,MEDIUM,MODERATE,47.01,obstacle_detection,10,16,34,VEHICLE,2026-06-23 00:01:30
80,veh26,10.75,328.92,0.0,MEDIUM,MODERATE,86.89,vehicle_diagnostics,1,168,102,CLOUD,2026-06-23 00:01:30
80,veh27,11.49,309.26,0.0,MEDIUM,GOOD,42.93,driver_behavior_analysis,5,147,73,EDGE,2026-06-23 00:01:30
80,veh28,10.87,288.41,0.0,MEDIUM,MODERATE,37.5,driver_behavior_analysis,2,158,61,CLOUD,2026-06-23 00:01:30
80,veh29,9.87,268.43,0.0,MEDIUM,MODERATE,90.47,traffic_sign_recognition,8,36,22,EDGE,2026-06-23 00:01:30
80,veh30,11.58,249.44,0.0,MEDIUM,GOOD,53.16,vehicle_diagnostics,2,199,79,CLOUD,2026-06-23 00:01:30
81,veh20,13.54,499.45,0.0,MEDIUM,MODERATE,64.7,vehicle_diagnostics,5,163,96,CLOUD,2026-06-23 00:01:30
81,veh21,12.2,475.27,0.0,MEDIUM,MODERATE,50.25,driver_behavior_analysis,5,167,54,CLOUD,2026-06-23 00:01:30
81,veh22,13.19,453.98,0.0,MEDIUM,MODERATE,47.99,driver_behavior_analysis,4,158,108,CLOUD,2026-06-23 00:01:30
81,veh23,11.63,431.71,0.0,MEDIUM,MODERATE,92.64,lane_detection,8,28,20,VEHICLE,2026-06-23 00:01:30
81,veh24,11.89,409.09,0.0,MEDIUM,GOOD,50.68,route_planning,5,107,65,CLOUD,2026-06-23 00:01:30
81,veh25,10.58,360.32,0.0,MEDIUM,GOOD,59.45,vehicle_diagnostics,3,120,69,CLOUD,2026-06-23 00:01:30
81,veh26,11.08,340.0,0.0,MEDIUM,GOOD,41.72,traffic_sign_recognition,7,38,28,EDGE,2026-06-23 00:01:30
81,veh27,10.24,319.5,0.0,MEDIUM,GOOD,43.62,traffic_sign_recognition,8,67,40,EDGE,2026-06-23 00:01:30
81,veh28,10.99,299.39,0.0,MEDIUM,MODERATE,38.78,lane_detection,10,13,29,VEHICLE,2026-06-23 00:01:30
81,veh29,10.84,279.26,0.0,MEDIUM,MODERATE,58.49,driver_behavior_analysis,1,128,69,CLOUD,2026-06-23 00:01:30
81,veh30,9.7,259.14,0.0,MEDIUM,MODERATE,45.66,route_planning,6,76,84,EDGE,2026-06-23 00:01:30
82,veh21,13.75,489.02,0.0,MEDIUM,MODERATE,79.95,traffic_sign_recognition,7,69,31,EDGE,2026-06-23 00:01:30
82,veh22,11.61,465.59,0.0,MEDIUM,MODERATE,65.94,lane_detection,8,26,11,VEHICLE,2026-06-23 00:01:30
82,veh23,13.3,445.01,0.0,MEDIUM,MODERATE,73.61,obstacle_detection,8,19,26,VEHICLE,2026-06-23 00:01:30
82,veh24,11.24,420.33,0.0,MEDIUM,GOOD,49.67,driver_behavior_analysis,2,193,114,EDGE,2026-06-23 00:01:30
82,veh25,10.48,370.8,0.0,MEDIUM,GOOD,67.96,route_planning,5,119,40,CLOUD,2026-06-23 00:01:30
82,veh26,10.13,350.14,0.0,MEDIUM,GOOD,54.18,lane_detection,10,23,31,VEHICLE,2026-06-23 00:01:30
82,veh27,10.85,330.34,0.0,MEDIUM,GOOD,49.82,traffic_sign_recognition,7,31,50,EDGE,2026-06-23 00:01:30
82,veh28,10.33,309.72,0.0,MEDIUM,MODERATE,35.67,route_planning,5,118,79,CLOUD,2026-06-23 00:01:30
82,veh29,10.49,289.76,0.0,MEDIUM,MODERATE,74.47,route_planning,4,91,46,EDGE,2026-06-23 00:01:30
82,veh30,11.42,270.56,0.0,MEDIUM,GOOD,89.37,vehicle_diagnostics,3,150,57,CLOUD,2026-06-23 00:01:30
83,veh22,13.43,479.02,0.0,MEDIUM,GOOD,64.85,lane_detection,9,18,18,VEHICLE,2026-06-23 00:01:30
83,veh23,11.04,456.05,0.0,MEDIUM,MODERATE,84.0,route_planning,7,77,67,EDGE,2026-06-23 00:01:30
83,veh24,11.57,431.9,0.0,MEDIUM,MODERATE,86.7,route_planning,6,119,73,CLOUD,2026-06-23 00:01:30
83,veh25,10.26,381.05,0.0,MEDIUM,GOOD,60.59,driver_behavior_analysis,2,109,103,CLOUD,2026-06-23 00:01:30
83,veh26,10.85,360.99,0.0,MEDIUM,MODERATE,92.17,vehicle_diagnostics,2,137,64,CLOUD,2026-06-23 00:01:30
83,veh27,10.79,341.13,0.0,MEDIUM,GOOD,87.75,route_planning,7,109,82,CLOUD,2026-06-23 00:01:30
83,veh28,10.5,320.23,0.0,MEDIUM,GOOD,70.98,lane_detection,9,21,11,VEHICLE,2026-06-23 00:01:30
83,veh29,10.81,300.57,0.0,MEDIUM,MODERATE,93.67,traffic_sign_recognition,8,49,38,EDGE,2026-06-23 00:01:30
83,veh30,10.42,280.99,0.0,MEDIUM,MODERATE,79.35,obstacle_detection,9,10,15,VEHICLE,2026-06-23 00:01:30
84,veh22,13.46,492.48,0.0,MEDIUM,MODERATE,39.23,driver_behavior_analysis,1,106,87,CLOUD,2026-06-23 00:01:30
84,veh23,12.48,468.53,0.0,MEDIUM,GOOD,93.44,obstacle_detection,10,24,10,VEHICLE,2026-06-23 00:01:30
84,veh24,11.72,443.62,0.0,MEDIUM,MODERATE,59.23,lane_detection,9,10,28,VEHICLE,2026-06-23 00:01:30
84,veh25,10.62,391.67,0.0,MEDIUM,MODERATE,50.31,route_planning,6,109,43,CLOUD,2026-06-23 00:01:30
84,veh26,10.75,371.73,0.0,MEDIUM,MODERATE,35.68,obstacle_detection,10,22,27,VEHICLE,2026-06-23 00:01:30
84,veh27,10.59,351.71,0.0,MEDIUM,GOOD,43.37,driver_behavior_analysis,2,184,112,EDGE,2026-06-23 00:01:30
84,veh28,11.58,331.81,0.0,MEDIUM,GOOD,85.0,vehicle_diagnostics,5,116,104,CLOUD,2026-06-23 00:01:30
84,veh29,10.74,311.31,0.0,MEDIUM,GOOD,39.82,vehicle_diagnostics,5,135,104,EDGE,2026-06-23 00:01:30
84,veh30,10.99,291.98,0.0,MEDIUM,GOOD,41.61,vehicle_diagnostics,4,101,117,EDGE,2026-06-23 00:01:30
85,veh23,13.03,481.56,0.0,MEDIUM,MODERATE,74.55,traffic_sign_recognition,7,58,34,EDGE,2026-06-23 00:01:30
85,veh24,11.5,455.12,0.0,MEDIUM,GOOD,70.24,traffic_sign_recognition,6,67,48,EDGE,2026-06-23 00:01:30
85,veh25,10.5,402.17,0.0,MEDIUM,GOOD,81.66,lane_detection,10,15,18,VEHICLE,2026-06-23 00:01:30
85,veh26,10.92,382.65,0.0,MEDIUM,GOOD,93.89,route_planning,6,101,64,CLOUD,2026-06-23 00:01:30
85,veh27,10.53,362.24,0.0,MEDIUM,GOOD,90.64,route_planning,5,115,89,CLOUD,2026-06-23 00:01:30
85,veh28,10.76,342.57,0.0,MEDIUM,GOOD,67.26,traffic_sign_recognition,6,47,34,EDGE,2026-06-23 00:01:30
85,veh29,11.58,322.89,0.0,MEDIUM,GOOD,40.4,vehicle_diagnostics,2,164,62,EDGE,2026-06-23 00:01:30
85,veh30,10.53,302.5,0.0,MEDIUM,GOOD,38.07,obstacle_detection,10,21,34,VEHICLE,2026-06-23 00:01:30
86,veh23,13.07,494.63,0.0,MEDIUM,GOOD,38.92,route_planning,5,112,46,EDGE,2026-06-23 00:01:30
86,veh24,11.71,466.83,0.0,MEDIUM,MODERATE,87.95,obstacle_detection,10,13,14,VEHICLE,2026-06-23 00:01:30
86,veh25,11.25,413.42,0.0,MEDIUM,GOOD,89.41,vehicle_diagnostics,4,110,79,CLOUD,2026-06-23 00:01:30
86,veh26,10.92,393.57,0.0,MEDIUM,GOOD,49.32,driver_behavior_analysis,2,149,104,EDGE,2026-06-23 00:01:30
86,veh27,10.54,372.78,0.0,MEDIUM,MODERATE,37.28,obstacle_detection,8,22,14,VEHICLE,2026-06-23 00:01:30
86,veh28,10.57,353.14,0.0,MEDIUM,GOOD,68.72,lane_detection,8,28,27,VEHICLE,2026-06-23 00:01:30
86,veh29,10.95,333.84,0.0,MEDIUM,GOOD,73.34,driver_behavior_analysis,5,125,101,CLOUD,2026-06-23 00:01:30
86,veh30,11.04,313.55,0.0,MEDIUM,GOOD,51.02,lane_detection,8,24,30,VEHICLE,2026-06-23 00:01:30
87,veh24,11.57,478.4,0.0,MEDIUM,GOOD,69.17,lane_detection,8,26,23,VEHICLE,2026-06-23 00:01:30
87,veh25,10.75,424.17,0.0,MEDIUM,MODERATE,37.51,traffic_sign_recognition,6,37,44,EDGE,2026-06-23 00:01:30
87,veh26,11.57,405.14,0.0,MEDIUM,GOOD,38.4,driver_behavior_analysis,2,118,91,EDGE,2026-06-23 00:01:30
87,veh27,10.79,383.58,0.0,MEDIUM,GOOD,81.71,traffic_sign_recognition,6,63,43,EDGE,2026-06-23 00:01:30
87,veh28,10.56,363.69,0.0,MEDIUM,MODERATE,88.32,driver_behavior_analysis,4,121,118,CLOUD,2026-06-23 00:01:30
87,veh29,10.2,344.04,0.0,MEDIUM,MODERATE,37.35,driver_behavior_analysis,2,149,109,CLOUD,2026-06-23 00:01:30
87,veh30,10.84,324.39,0.0,MEDIUM,MODERATE,50.4,lane_detection,9,26,25,VEHICLE,2026-06-23 00:01:30
88,veh24,11.35,489.75,0.0,MEDIUM,GOOD,81.39,obstacle_detection,10,19,22,VEHICLE,2026-06-23 00:01:30
88,veh25,11.23,435.4,0.0,MEDIUM,MODERATE,85.76,lane_detection,10,23,29,VEHICLE,2026-06-23 00:01:30
88,veh26,10.41,415.55,0.0,MEDIUM,MODERATE,78.15,traffic_sign_recognition,6,62,38,EDGE,2026-06-23 00:01:30
88,veh27,12.19,395.77,0.0,MEDIUM,MODERATE,43.79,route_planning,4,83,52,EDGE,2026-06-23 00:01:30
88,veh28,10.08,373.78,0.0,MEDIUM,GOOD,64.18,lane_detection,9,26,15,VEHICLE,2026-06-23 00:01:30
88,veh29,11.07,355.11,0.0,MEDIUM,GOOD,50.63,lane_detection,9,20,25,VEHICLE,2026-06-23 00:01:30
88,veh30,10.3,334.69,0.0,MEDIUM,GOOD,65.82,obstacle_detection,8,16,28,VEHICLE,2026-06-23 00:01:30
89,veh25,10.57,445.96,0.0,LOW,MODERATE,79.78,obstacle_detection,10,28,31,VEHICLE,2026-06-23 00:01:30
89,veh26,11.36,426.91,0.0,LOW,GOOD,50.81,obstacle_detection,8,23,23,VEHICLE,2026-06-23 00:01:30
89,veh27,10.58,406.34,0.0,LOW,MODERATE,91.52,route_planning,5,70,85,EDGE,2026-06-23 00:01:30
89,veh28,11.83,385.61,0.0,LOW,MODERATE,89.57,traffic_sign_recognition,7,63,30,EDGE,2026-06-23 00:01:30
89,veh29,9.63,364.73,0.0,LOW,GOOD,38.85,vehicle_diagnostics,1,177,112,EDGE,2026-06-23 00:01:30
89,veh30,11.47,346.16,0.0,LOW,GOOD,82.29,obstacle_detection,8,22,13,VEHICLE,2026-06-23 00:01:30
90,veh25,10.86,456.82,0.0,LOW,MODERATE,44.23,vehicle_diagnostics,2,138,86,CLOUD,2026-06-23 00:01:30
90,veh26,10.41,437.32,0.0,LOW,GOOD,72.74,obstacle_detection,10,29,17,VEHICLE,2026-06-23 00:01:30
90,veh27,11.04,417.38,0.0,LOW,GOOD,38.86,driver_behavior_analysis,4,135,83,EDGE,2026-06-23 00:01:30
90,veh28,10.33,395.93,0.0,LOW,MODERATE,81.09,traffic_sign_recognition,6,30,29,EDGE,2026-06-23 00:01:30
90,veh29,11.44,376.17,0.0,LOW,MODERATE,88.2,lane_detection,8,10,32,VEHICLE,2026-06-23 00:01:30
90,veh30,8.96,355.12,0.0,LOW,MODERATE,46.11,route_planning,6,98,82,EDGE,2026-06-23 00:01:30
91,veh25,10.69,467.51,0.0,LOW,MODERATE,64.9,obstacle_detection,8,24,28,VEHICLE,2026-06-23 00:01:30
91,veh26,10.19,447.51,0.0,LOW,MODERATE,63.42,obstacle_detection,10,22,35,VEHICLE,2026-06-23 00:01:30
91,veh27,9.88,427.26,0.0,LOW,MODERATE,81.85,route_planning,4,105,68,CLOUD,2026-06-23 00:01:30
91,veh28,10.74,406.67,0.0,LOW,MODERATE,69.69,route_planning,6,75,81,EDGE,2026-06-23 00:01:30
91,veh29,10.84,387.02,0.0,LOW,MODERATE,42.78,lane_detection,10,17,14,VEHICLE,2026-06-23 00:01:30
