vehicle_cpu,battery,vehicle_speed,traffic_density,edge_delay,edge_bandwidth,cloud_delay,cloud_bandwidth,task_latency,task_priority,task_size,decision
74,56,41,8,47,95,166,99,15,3,25,VEHICLE
67,91,63,68,7,44,173,55,15,3,25,VEHICLE
75,25,109,17,41,66,77,168,10,3,20,VEHICLE
92,16,47,26,11,88,128,133,300,1,5,CLOUD
92,28,75,7,22,24,167,71,50,2,15,EDGE
58,67,115,63,47,54,145,128,15,3,25,VEHICLE
55,60,97,66,25,54,61,189,150,2,10,EDGE
94,54,76,28,15,57,138,60,10,3,20,EDGE
41,39,50,59,41,88,67,159,10,3,20,VEHICLE
56,99,84,39,41,34,165,175,15,3,25,VEHICLE
57,16,65,74,10,57,117,129,150,2,10,EDGE
46,60,97,65,39,55,173,187,300,1,5,EDGE
45,47,39,10,40,41,128,66,10,3,20,VEHICLE
85,38,28,25,19,42,78,51,15,3,25,VEHICLE
44,89,9,12,18,21,64,197,10,3,20,VEHICLE
46,81,104,27,17,71,81,73,15,3,25,VEHICLE
80,54,36,69,28,45,159,77,150,2,10,EDGE
82,39,72,79,10,76,110,135,15,3,25,VEHICLE
74,30,59,82,50,89,105,106,10,3,20,VEHICLE
87,33,24,1,44,67,134,63,15,3,25,VEHICLE
89,35,96,50,31,64,149,171,10,3,20,VEHICLE
53,19,85,82,37,84,85,191,150,2,10,EDGE
88,80,56,8,24,21,146,88,10,3,20,EDGE
87,88,28,98,13,73,154,128,300,1,5,EDGE
73,68,45,65,26,43,143,78,150,2,10,EDGE
63,65,41,95,30,70,116,188,300,1,5,CLOUD
59,94,68,75,42,38,105,198,10,3,20,VEHICLE
56,55,94,100,11,62,173,165,15,3,25,VEHICLE
83,36,9,9,34,49,176,172,300,1,5,EDGE
90,29,61,91,41,62,94,90,300,1,5,CLOUD
81,36,85,93,13,89,77,161,15,3,25,VEHICLE
49,52,25,69,20,81,170,92,50,2,15,EDGE
42,30,112,66,45,87,118,127,300,1,5,CLOUD
57,46,57,48,13,82,137,133,10,3,20,VEHICLE
94,49,107,76,6,25,64,173,10,3,20,EDGE
86,55,66,1,35,74,169,176,15,3,25,VEHICLE
66,61,17,4,9,99,145,158,50,2,15,EDGE
95,98,72,24,15,78,104,196,300,1,5,CLOUD
46,33,80,59,40,68,103,75,300,1,5,CLOUD
91,99,62,31,11,41,97,74,50,2,15,EDGE
71,34,106,3,36,78,167,193,10,3,20,VEHICLE
79,53,90,90,33,36,74,188,50,2,15,EDGE
55,93,32,57,29,36,180,116,300,1,5,EDGE
82,11,108,57,23,25,173,112,150,2,10,EDGE
77,93,33,60,25,23,178,137,300,1,5,EDGE
88,54,25,15,40,65,141,58,300,1,5,CLOUD
67,48,6,75,18,24,77,180,15,3,25,VEHICLE
88,42,96,95,40,75,91,194,10,3,20,VEHICLE
66,20,76,22,22,89,179,179,10,3,20,VEHICLE
41,11,109,46,6,48,76,59,50,2,15,EDGE
67,56,100,82,28,48,112,128,15,3,25,VEHICLE
55,22,12,44,44,75,140,199,10,3,20,VEHICLE
59,60,91,63,27,45,165,82,50,2,15,EDGE
41,25,99,7,28,60,171,78,15,3,25,VEHICLE
89,73,96,78,26,31,65,125,300,1,5,CLOUD
57,50,4,22,18,41,126,50,50,2,15,EDGE
94,94,74,70,27,78,164,163,50,2,15,EDGE
71,85,73,9,26,69,168,81,300,1,5,EDGE
66,71,47,68,14,52,150,68,15,3,25,VEHICLE
42,83,44,38,41,30,88,61,150,2,10,EDGE
44,67,68,26,28,48,180,196,50,2,15,EDGE
88,35,5,69,44,27,135,156,150,2,10,EDGE
95,13,102,2,25,39,98,87,50,2,15,EDGE
58,52,56,25,6,80,81,190,15,3,25,VEHICLE
93,64,39,45,31,48,102,153,50,2,15,EDGE
41,38,11,62,13,89,78,83,300,1,5,CLOUD
76,31,16,55,17,30,171,147,50,2,15,EDGE
92,85,114,96,12,71,122,71,10,3,20,EDGE
60,82,39,65,32,70,66,126,15,3,25,VEHICLE
95,27,2,26,22,63,154,84,150,2,10,EDGE
65,65,9,26,13,55,115,192,150,2,10,EDGE
93,57,78,49,44,99,170,124,300,1,5,EDGE
51,88,76,63,20,82,127,153,300,1,5,CLOUD
90,23,23,31,22,67,135,119,300,1,5,CLOUD
62,73,102,43,10,42,60,160,150,2,10,EDGE
43,74,55,36,13,72,140,116,10,3,20,VEHICLE
91,97,101,28,32,67,78,116,15,3,25,VEHICLE
94,59,37,76,50,89,71,94,10,3,20,VEHICLE
75,27,117,23,33,100,146,110,300,1,5,CLOUD
86,59,115,57,13,30,133,158,150,2,10,EDGE
74,84,66,100,44,27,131,145,300,1,5,CLOUD
52,50,53,36,7,31,126,125,10,3,20,VEHICLE
56,73,117,5,42,59,154,150,300,1,5,EDGE
89,54,49,6,50,51,114,184,10,3,20,VEHICLE
64,41,64,94,44,84,156,139,300,1,5,EDGE
55,59,20,15,11,24,154,152,10,3,20,VEHICLE
92,53,66,37,30,36,153,188,300,1,5,EDGE
43,88,33,4,6,98,142,85,150,2,10,EDGE
85,88,106,31,20,25,97,78,300,1,5,CLOUD
62,29,21,63,31,78,128,190,50,2,15,EDGE
81,87,104,72,10,80,146,157,10,3,20,VEHICLE
78,73,83,25,28,92,61,200,300,1,5,CLOUD
62,97,101,61,34,88,81,105,10,3,20,VEHICLE
93,51,25,52,28,51,77,157,50,2,15,EDGE
45,90,14,20,33,21,118,198,15,3,25,VEHICLE
53,40,45,85,27,33,118,128,300,1,5,CLOUD
50,88,108,86,24,68,124,194,150,2,10,EDGE
89,19,116,29,42,68,100,170,15,3,25,VEHICLE
87,29,51,42,42,77,67,112,10,3,20,VEHICLE
84,73,65,55,50,89,62,65,10,3,20,VEHICLE
68,24,21,1,34,29,143,138,150,2,10,EDGE
64,48,90,54,15,98,94,60,50,2,15,EDGE
57,38,57,98,9,86,140,63,50,2,15,EDGE
55,99,113,53,24,29,137,146,50,2,15,EDGE
78,17,50,22,32,95,149,161,15,3,25,VEHICLE
75,81,47,82,8,87,75,189,10,3,20,VEHICLE
86,71,94,60,32,37,130,83,50,2,15,EDGE
70,30,87,99,40,72,82,111,150,2,10,EDGE
53,58,21,99,39,26,63,172,10,3,20,VEHICLE
60,37,26,57,13,88,122,164,300,1,5,CLOUD
72,75,43,41,28,31,77,192,10,3,20,VEHICLE
75,75,104,1,11,40,138,127,50,2,15,EDGE
43,30,119,74,33,65,89,109,50,2,15,EDGE
63,66,84,99,39,90,69,64,300,1,5,CLOUD
72,87,33,64,41,63,168,112,300,1,5,EDGE
82,59,70,67,42,23,97,130,10,3,20,VEHICLE
67,83,67,95,30,26,65,190,15,3,25,VEHICLE
54,66,104,89,15,70,79,190,10,3,20,VEHICLE
67,35,64,93,22,44,134,83,10,3,20,VEHICLE
78,27,118,74,26,50,154,98,50,2,15,EDGE
77,13,63,62,22,50,147,66,150,2,10,EDGE
76,17,34,95,27,27,95,92,50,2,15,EDGE
82,77,39,20,29,35,175,89,15,3,25,VEHICLE
73,18,28,38,22,65,138,158,15,3,25,EDGE
82,77,67,75,34,67,177,140,15,3,25,VEHICLE
71,79,19,11,5,78,61,165,10,3,20,VEHICLE
60,19,62,84,12,62,161,134,50,2,15,EDGE
74,28,53,14,48,89,63,179,150,2,10,CLOUD
68,22,81,48,18,100,116,59,10,3,20,VEHICLE
41,46,2,1,46,23,150,105,15,3,25,VEHICLE
83,22,81,91,49,31,121,100,150,2,10,CLOUD
83,85,117,6,6,35,88,67,50,2,15,EDGE
50,55,29,74,22,84,63,67,10,3,20,VEHICLE
91,15,109,82,9,91,178,88,300,1,5,EDGE
65,21,89,88,22,89,146,150,150,2,10,EDGE
72,87,7,98,26,96,125,52,300,1,5,CLOUD
92,44,76,17,42,29,153,84,300,1,5,EDGE
56,52,9,20,37,83,122,191,300,1,5,CLOUD
95,42,104,71,24,61,97,125,15,3,25,EDGE
63,39,84,36,23,31,147,118,300,1,5,CLOUD
70,100,120,50,46,48,93,131,10,3,20,VEHICLE
45,80,84,51,39,40,157,76,150,2,10,EDGE
82,80,71,49,5,93,100,143,50,2,15,EDGE
83,53,95,2,26,27,175,50,50,2,15,EDGE
65,99,15,31,16,68,178,167,50,2,15,EDGE
92,29,3,35,30,63,65,100,150,2,10,EDGE
84,16,112,78,8,60,148,52,10,3,20,EDGE
61,21,35,94,34,86,109,119,10,3,20,VEHICLE
84,17,7,23,39,36,112,141,15,3,25,VEHICLE
60,42,68,57,48,98,71,194,50,2,15,VEHICLE
49,76,110,25,47,97,134,114,15,3,25,VEHICLE
90,69,42,52,9,98,111,149,50,2,15,EDGE
49,15,97,33,29,57,81,149,10,3,20,VEHICLE
70,19,37,23,29,85,67,104,10,3,20,VEHICLE
63,36,67,5,20,80,67,114,15,3,25,VEHICLE
41,39,69,25,6,49,94,144,150,2,10,EDGE
51,85,87,2,23,59,105,101,300,1,5,CLOUD
54,10,53,99,45,100,66,143,10,3,20,VEHICLE
47,13,85,72,7,88,90,124,50,2,15,EDGE
73,91,107,38,32,68,157,71,15,3,25,VEHICLE
74,35,51,61,42,55,96,71,15,3,25,VEHICLE
43,59,73,58,46,89,77,56,15,3,25,VEHICLE
42,70,62,74,17,47,124,149,300,1,5,CLOUD
87,100,11,92,49,42,60,74,15,3,25,VEHICLE
87,62,43,42,49,81,97,162,15,3,25,VEHICLE
44,100,112,91,27,74,69,140,50,2,15,EDGE
82,69,28,47,21,85,69,138,15,3,25,VEHICLE
60,93,39,51,34,61,147,106,300,1,5,CLOUD
51,58,53,27,48,48,154,72,10,3,20,VEHICLE
70,23,57,58,23,65,176,168,15,3,25,VEHICLE
47,52,70,66,25,99,171,196,150,2,10,EDGE
72,41,110,28,16,59,180,189,50,2,15,EDGE
44,46,12,57,21,97,112,102,15,3,25,VEHICLE
64,25,31,44,29,92,61,86,50,2,15,EDGE
55,54,53,88,40,90,164,86,50,2,15,EDGE
41,57,30,37,19,30,134,53,300,1,5,CLOUD
53,17,10,94,49,50,146,127,300,1,5,CLOUD
62,15,70,86,38,46,101,145,10,3,20,VEHICLE
61,21,71,56,10,22,163,170,300,1,5,EDGE
76,60,96,21,5,20,126,81,150,2,10,EDGE
58,30,37,7,48,68,134,181,150,2,10,EDGE
70,69,27,85,20,87,98,152,50,2,15,EDGE
40,27,49,26,43,46,178,84,50,2,15,EDGE
40,46,112,97,32,57,171,123,50,2,15,EDGE
77,71,80,24,27,45,177,200,50,2,15,EDGE
94,98,92,59,37,30,72,143,15,3,25,VEHICLE
92,18,21,62,12,83,124,157,15,3,25,EDGE
76,95,14,54,21,31,75,171,10,3,20,VEHICLE
55,34,2,26,35,21,137,131,150,2,10,EDGE
86,57,38,17,7,26,99,64,150,2,10,EDGE
41,39,81,40,22,47,131,127,300,1,5,CLOUD
74,99,3,18,8,39,150,190,300,1,5,CLOUD
68,88,6,85,34,89,140,112,50,2,15,EDGE
47,28,23,46,37,53,125,136,15,3,25,VEHICLE
51,34,118,16,41,37,134,156,50,2,15,EDGE
68,81,120,68,24,89,146,83,300,1,5,CLOUD
49,17,26,93,40,25,154,157,150,2,10,EDGE
95,87,109,9,18,40,62,152,10,3,20,EDGE
56,14,48,70,17,69,114,178,15,3,25,EDGE
83,72,93,41,32,26,177,99,10,3,20,VEHICLE
70,34,113,50,14,35,101,184,10,3,20,VEHICLE
64,99,28,83,14,27,115,141,150,2,10,EDGE
43,98,115,16,30,30,89,150,10,3,20,VEHICLE
88,22,60,10,22,72,111,53,300,1,5,CLOUD
92,28,36,28,28,58,176,150,300,1,5,EDGE
58,46,36,45,10,88,71,127,50,2,15,EDGE
55,57,111,27,47,99,107,83,150,2,10,VEHICLE
66,52,98,24,40,56,120,129,150,2,10,EDGE
66,14,65,59,28,33,157,155,50,2,15,EDGE
42,16,22,40,30,74,177,189,50,2,15,EDGE
79,29,47,45,31,85,167,180,150,2,10,EDGE
56,31,13,73,8,58,64,106,300,1,5,CLOUD
51,77,94,78,14,31,178,73,15,3,25,VEHICLE
90,87,36,42,7,28,92,186,50,2,15,EDGE
64,13,54,53,22,43,178,91,50,2,15,EDGE
42,27,4,90,6,32,120,149,50,2,15,EDGE
76,38,119,86,25,48,146,103,300,1,5,CLOUD
95,86,6,51,48,24,124,73,300,1,5,CLOUD
40,95,66,48,25,71,70,54,15,3,25,VEHICLE
43,33,34,42,29,30,120,178,15,3,25,VEHICLE
75,39,99,35,16,94,136,147,50,2,15,EDGE
46,65,86,30,22,23,162,143,15,3,25,VEHICLE
66,59,43,16,25,64,112,114,150,2,10,EDGE
52,11,52,81,48,36,65,175,150,2,10,CLOUD
66,59,91,63,40,75,72,147,15,3,25,VEHICLE
59,61,59,32,41,84,139,163,150,2,10,EDGE
85,13,34,52,26,68,178,62,50,2,15,EDGE
69,12,14,8,6,56,110,194,15,3,25,EDGE
48,45,45,17,21,57,107,78,15,3,25,VEHICLE
54,44,66,92,31,75,65,95,15,3,25,VEHICLE
62,27,45,42,22,64,99,100,50,2,15,EDGE
77,28,115,85,5,96,66,191,300,1,5,CLOUD
48,10,37,59,24,88,145,108,15,3,25,EDGE
45,71,48,51,49,30,116,106,10,3,20,VEHICLE
93,57,1,10,14,95,84,151,15,3,25,EDGE
41,56,90,40,39,20,142,119,300,1,5,CLOUD
84,83,118,11,11,32,175,196,15,3,25,VEHICLE
53,13,22,53,15,63,109,186,300,1,5,CLOUD
93,40,108,45,46,47,131,171,15,3,25,VEHICLE
84,32,61,97,8,81,88,150,300,1,5,CLOUD
64,44,109,64,23,94,166,78,50,2,15,EDGE
72,79,113,69,39,44,86,183,300,1,5,CLOUD
60,27,37,69,16,62,113,67,15,3,25,VEHICLE
68,15,28,16,36,54,141,98,10,3,20,VEHICLE
42,22,16,63,12,81,93,196,15,3,25,VEHICLE
69,31,19,46,46,44,81,63,150,2,10,CLOUD
66,16,119,77,44,53,73,121,10,3,20,VEHICLE
81,43,99,90,39,94,156,200,150,2,10,EDGE
41,64,58,96,31,66,68,111,50,2,15,EDGE
59,12,5,5,45,48,61,192,50,2,15,EDGE
63,84,82,25,44,75,83,143,50,2,15,EDGE
94,52,119,37,28,84,131,77,300,1,5,CLOUD
58,87,17,6,30,84,65,191,150,2,10,EDGE
91,87,18,71,23,99,136,59,15,3,25,EDGE
82,89,65,99,19,32,105,88,300,1,5,CLOUD
46,49,27,87,21,100,127,152,300,1,5,CLOUD
42,74,83,9,25,62,109,70,15,3,25,VEHICLE
90,91,2,17,14,43,134,161,15,3,25,EDGE
62,14,85,47,16,59,105,55,300,1,5,CLOUD
67,34,82,36,13,30,133,162,150,2,10,EDGE
51,24,93,30,15,83,173,142,50,2,15,EDGE
69,94,3,89,14,68,175,120,50,2,15,EDGE
61,19,26,94,12,44,99,98,300,1,5,CLOUD
67,42,46,53,34,51,120,110,300,1,5,CLOUD
62,50,63,35,46,75,107,65,300,1,5,CLOUD
68,76,13,67,10,44,113,194,150,2,10,EDGE
52,20,29,84,39,84,177,145,10,3,20,VEHICLE
79,13,67,36,40,55,167,131,150,2,10,EDGE
76,80,105,58,17,79,74,142,10,3,20,VEHICLE
44,44,119,2,48,36,127,90,50,2,15,VEHICLE
75,77,120,81,9,77,139,53,10,3,20,VEHICLE
83,52,52,45,36,31,99,78,150,2,10,EDGE
66,55,4,49,44,74,170,145,10,3,20,VEHICLE
76,76,17,41,28,39,118,70,50,2,15,EDGE
40,29,16,78,26,80,180,117,150,2,10,EDGE
86,47,59,60,9,30,172,132,300,1,5,EDGE
93,56,37,86,47,95,66,130,300,1,5,CLOUD
54,88,101,87,37,36,164,96,150,2,10,EDGE
54,80,1,22,17,27,125,108,15,3,25,VEHICLE
72,87,43,77,8,59,121,174,10,3,20,VEHICLE
89,95,96,67,31,81,171,183,15,3,25,VEHICLE
67,37,22,43,35,99,78,145,15,3,25,VEHICLE
93,96,109,10,38,33,172,180,300,1,5,EDGE
56,36,33,32,27,25,82,66,50,2,15,EDGE
55,47,12,28,47,30,82,60,300,1,5,CLOUD
71,90,108,93,21,25,174,51,150,2,10,EDGE
76,90,31,51,9,87,87,128,150,2,10,EDGE
71,78,4,73,27,86,104,71,10,3,20,VEHICLE
55,55,100,26,41,89,78,127,50,2,15,EDGE
56,64,2,72,25,96,106,90,300,1,5,CLOUD
71,30,92,36,38,28,106,102,15,3,25,VEHICLE
41,82,95,79,35,60,139,107,10,3,20,VEHICLE
64,54,9,4,28,75,103,92,10,3,20,VEHICLE
79,19,112,28,39,70,162,77,300,1,5,EDGE
70,100,37,89,11,44,77,125,50,2,15,EDGE
94,73,61,78,46,61,120,170,150,2,10,CLOUD
65,84,61,18,24,72,108,141,150,2,10,EDGE
68,96,87,2,37,43,99,90,300,1,5,CLOUD
46,11,46,66,32,58,165,64,300,1,5,EDGE
90,19,64,5,50,23,151,134,15,3,25,VEHICLE
41,66,54,6,17,98,112,155,50,2,15,EDGE
62,36,57,7,21,74,105,121,50,2,15,EDGE
41,85,78,19,45,31,119,139,50,2,15,EDGE
91,99,120,65,37,68,86,99,300,1,5,CLOUD
77,59,59,83,11,25,180,55,150,2,10,EDGE
86,44,33,87,22,36,86,80,15,3,25,EDGE
47,82,32,57,14,21,87,61,300,1,5,CLOUD
41,15,5,73,33,65,105,184,300,1,5,CLOUD
48,57,70,14,49,87,65,176,300,1,5,CLOUD
53,54,85,47,15,76,124,88,150,2,10,EDGE
72,70,74,2,5,88,163,147,150,2,10,EDGE
61,16,93,68,33,82,120,193,15,3,25,VEHICLE
63,82,16,11,19,37,114,125,15,3,25,VEHICLE
47,46,68,70,42,85,160,184,10,3,20,VEHICLE
95,100,23,24,34,96,68,84,50,2,15,EDGE
49,41,120,87,42,46,136,124,150,2,10,EDGE
56,54,56,18,20,96,168,54,150,2,10,EDGE
46,65,101,55,35,89,71,195,300,1,5,CLOUD
91,52,28,7,45,91,84,55,50,2,15,EDGE
73,85,89,44,12,31,72,145,10,3,20,VEHICLE
89,90,13,61,13,75,137,112,50,2,15,EDGE
55,11,109,80,23,51,160,107,15,3,25,EDGE
51,29,86,20,8,82,176,133,50,2,15,EDGE
72,59,93,69,47,71,121,56,15,3,25,VEHICLE
61,69,114,65,42,23,109,111,10,3,20,VEHICLE
68,10,105,34,39,84,79,138,50,2,15,EDGE
60,94,62,4,39,100,178,152,15,3,25,VEHICLE
52,17,118,85,35,76,159,126,10,3,20,VEHICLE
80,28,88,99,5,84,66,56,300,1,5,CLOUD
42,38,10,57,9,90,105,169,10,3,20,VEHICLE
59,21,43,97,15,92,127,99,15,3,25,VEHICLE
48,76,23,77,22,58,85,115,15,3,25,VEHICLE
79,73,79,44,12,37,171,55,150,2,10,EDGE
53,12,113,81,44,74,82,154,15,3,25,VEHICLE
47,28,101,76,40,20,106,195,15,3,25,VEHICLE
90,28,75,72,29,68,137,131,15,3,25,VEHICLE
45,11,35,91,30,68,168,196,300,1,5,EDGE
80,64,89,33,7,80,146,135,10,3,20,VEHICLE
90,12,103,23,5,76,116,131,10,3,20,EDGE
45,93,50,64,9,24,77,132,150,2,10,EDGE
50,23,51,30,19,72,134,120,15,3,25,VEHICLE
71,53,87,19,7,36,115,115,50,2,15,EDGE
83,94,115,60,5,66,131,147,300,1,5,CLOUD
51,57,77,45,37,36,121,192,150,2,10,EDGE
95,64,29,19,38,22,180,127,50,2,15,EDGE
67,26,60,94,21,46,141,147,10,3,20,VEHICLE
93,10,108,65,17,76,106,187,300,1,5,CLOUD
93,49,75,19,31,20,107,75,10,3,20,VEHICLE
40,41,29,92,29,90,131,155,50,2,15,EDGE
87,41,117,97,20,59,175,199,300,1,5,EDGE
63,44,21,91,20,75,143,82,10,3,20,VEHICLE
49,20,77,79,24,68,125,52,10,3,20,VEHICLE
55,92,93,31,26,27,105,139,15,3,25,VEHICLE
84,29,17,75,10,27,174,200,10,3,20,VEHICLE
62,87,63,46,8,27,127,152,15,3,25,VEHICLE
81,79,50,8,41,94,79,111,300,1,5,CLOUD
64,52,55,56,36,25,154,136,150,2,10,EDGE
48,51,49,3,48,99,148,129,10,3,20,VEHICLE
84,77,82,69,5,53,97,188,150,2,10,EDGE
72,93,13,39,37,51,150,97,15,3,25,VEHICLE
85,50,64,66,31,22,104,95,50,2,15,EDGE
44,76,4,100,39,66,69,140,15,3,25,VEHICLE
62,48,120,16,23,98,135,57,50,2,15,EDGE
81,93,43,75,35,32,173,168,10,3,20,VEHICLE
89,99,9,38,21,87,140,198,50,2,15,EDGE
66,45,78,2,33,34,160,51,300,1,5,EDGE
75,40,28,24,7,88,158,182,300,1,5,EDGE
94,50,11,5,16,39,66,77,50,2,15,EDGE
91,64,81,26,32,58,142,191,50,2,15,EDGE
55,83,34,55,13,96,103,162,150,2,10,EDGE
82,91,98,76,41,44,124,75,10,3,20,VEHICLE
95,30,65,25,31,86,128,190,300,1,5,CLOUD
80,66,36,50,49,46,114,80,150,2,10,CLOUD
80,37,88,17,33,52,151,177,300,1,5,EDGE
93,77,79,35,39,71,91,154,15,3,25,VEHICLE
61,66,33,31,40,80,113,173,150,2,10,EDGE
56,81,113,10,40,67,133,72,15,3,25,VEHICLE
42,64,37,91,18,73,117,132,15,3,25,VEHICLE
43,63,52,48,9,77,78,152,300,1,5,CLOUD
47,71,20,68,41,86,75,183,15,3,25,VEHICLE
44,44,11,55,20,52,88,134,10,3,20,VEHICLE
57,54,95,80,9,73,166,69,300,1,5,EDGE
40,39,6,64,21,74,162,116,150,2,10,EDGE
81,17,81,88,32,41,112,51,300,1,5,CLOUD
91,51,116,69,47,69,154,117,300,1,5,EDGE
45,84,50,82,25,38,147,159,15,3,25,VEHICLE
91,13,19,65,16,75,116,143,50,2,15,EDGE
62,23,99,81,18,84,118,93,150,2,10,EDGE
72,12,49,62,21,44,146,94,150,2,10,EDGE
86,53,11,59,23,49,98,128,50,2,15,EDGE
88,55,96,96,27,97,153,135,300,1,5,EDGE
89,25,36,38,23,31,112,198,10,3,20,EDGE
51,30,74,29,13,100,91,153,300,1,5,CLOUD
48,90,52,29,18,80,143,92,50,2,15,EDGE
56,70,73,59,48,69,90,102,150,2,10,VEHICLE
47,36,114,95,44,50,91,192,15,3,25,VEHICLE
48,29,55,51,7,34,121,175,150,2,10,EDGE
92,85,65,16,8,20,113,96,10,3,20,EDGE
84,49,24,68,42,23,103,157,10,3,20,VEHICLE
50,35,39,50,14,73,112,158,300,1,5,CLOUD
95,67,40,40,18,69,131,135,10,3,20,EDGE
73,64,81,38,26,34,97,149,15,3,25,VEHICLE
93,37,9,13,47,38,145,135,15,3,25,VEHICLE
91,93,65,19,44,28,72,126,300,1,5,CLOUD
71,32,18,93,25,26,110,134,50,2,15,EDGE
71,58,17,89,7,51,173,95,15,3,25,VEHICLE
51,99,75,11,43,43,180,131,15,3,25,VEHICLE
43,31,99,47,27,51,177,89,300,1,5,EDGE
83,61,84,69,19,80,137,77,300,1,5,CLOUD
76,50,8,7,48,39,108,182,300,1,5,CLOUD
66,71,34,44,17,31,136,145,150,2,10,EDGE
83,70,64,70,18,72,95,188,10,3,20,VEHICLE
67,44,50,14,32,58,96,180,50,2,15,EDGE
73,35,79,95,23,64,132,114,300,1,5,CLOUD
40,31,105,56,12,52,85,56,150,2,10,EDGE
91,99,2,66,13,49,165,70,50,2,15,EDGE
85,73,62,7,35,95,167,52,10,3,20,VEHICLE
91,45,90,87,12,27,120,77,10,3,20,EDGE
44,100,40,51,42,82,91,157,50,2,15,EDGE
40,27,45,40,8,98,94,123,300,1,5,CLOUD
72,28,99,67,46,56,153,179,15,3,25,VEHICLE
43,50,66,30,46,42,79,130,150,2,10,VEHICLE
93,72,8,21,43,77,92,112,150,2,10,EDGE
64,46,41,54,25,94,98,168,300,1,5,CLOUD
57,58,3,70,13,46,154,132,10,3,20,VEHICLE
73,86,18,84,37,69,180,153,10,3,20,VEHICLE
49,57,43,98,32,53,89,83,150,2,10,EDGE
88,15,99,68,18,60,171,177,300,1,5,EDGE
82,22,66,16,7,89,74,88,50,2,15,EDGE
85,92,74,68,40,22,135,190,10,3,20,VEHICLE
55,50,38,76,20,73,99,126,10,3,20,VEHICLE
88,23,44,76,23,71,97,165,15,3,25,VEHICLE
70,72,108,90,37,41,69,134,15,3,25,VEHICLE
58,83,100,37,39,57,177,66,150,2,10,EDGE
86,89,105,4,10,97,125,168,150,2,10,EDGE
62,12,14,87,29,61,159,164,15,3,25,VEHICLE
63,79,118,98,15,41,175,143,15,3,25,VEHICLE
79,20,18,8,11,95,103,107,150,2,10,EDGE
90,52,101,36,9,22,98,150,50,2,15,EDGE
91,10,62,2,43,95,94,61,10,3,20,VEHICLE
61,44,13,94,46,41,164,198,300,1,5,EDGE
94,87,102,93,35,95,175,78,300,1,5,EDGE
69,78,21,12,27,56,171,190,15,3,25,VEHICLE
78,83,111,11,10,61,114,120,50,2,15,EDGE
43,90,99,49,49,22,176,118,50,2,15,VEHICLE
44,10,8,62,43,42,146,185,15,3,25,VEHICLE
57,79,2,26,8,100,87,126,50,2,15,EDGE
41,100,31,60,49,87,179,175,300,1,5,EDGE
74,16,91,53,19,58,85,57,15,3,25,EDGE
68,74,119,97,34,25,175,84,50,2,15,EDGE
74,39,9,39,48,64,136,78,300,1,5,CLOUD
47,84,72,30,36,26,115,75,300,1,5,CLOUD
50,44,57,42,47,29,158,110,50,2,15,VEHICLE
92,68,67,53,27,51,165,159,50,2,15,EDGE
56,18,4,74,6,40,92,184,15,3,25,EDGE
79,98,79,92,35,80,127,110,300,1,5,CLOUD
77,55,87,89,33,60,146,194,50,2,15,EDGE
57,83,58,35,33,48,68,72,300,1,5,CLOUD
50,14,104,68,12,76,89,61,150,2,10,EDGE
59,41,18,23,35,25,116,125,10,3,20,VEHICLE
94,27,59,83,22,36,166,85,50,2,15,EDGE
95,20,62,94,25,29,78,117,50,2,15,EDGE
67,48,76,63,20,97,106,113,150,2,10,EDGE
88,30,78,55,21,73,104,60,15,3,25,EDGE
85,39,9,8,39,61,136,132,10,3,20,VEHICLE
41,70,46,82,14,87,138,152,15,3,25,VEHICLE
94,57,49,47,21,57,165,196,15,3,25,EDGE
51,67,17,48,50,69,89,73,150,2,10,VEHICLE
69,99,120,17,8,32,114,88,10,3,20,VEHICLE
66,56,88,16,27,49,69,83,15,3,25,VEHICLE
66,30,116,43,26,62,150,186,10,3,20,VEHICLE
94,84,51,91,41,72,167,67,300,1,5,EDGE
80,79,66,50,24,26,115,141,150,2,10,EDGE
90,57,106,37,42,47,105,58,50,2,15,EDGE
47,76,47,76,24,45,155,92,10,3,20,VEHICLE
56,80,80,36,22,20,75,113,50,2,15,EDGE
72,100,50,24,46,93,172,78,150,2,10,EDGE
67,30,77,100,25,31,180,154,300,1,5,EDGE
81,24,59,77,25,64,159,141,150,2,10,EDGE
64,63,78,73,15,32,75,177,15,3,25,VEHICLE
74,79,44,11,8,88,98,68,50,2,15,EDGE
78,76,11,74,28,89,122,134,300,1,5,CLOUD
70,61,7,29,24,61,117,51,300,1,5,CLOUD
77,21,98,64,8,96,160,192,10,3,20,VEHICLE
47,49,50,90,49,75,140,148,150,2,10,EDGE
86,29,14,50,6,75,110,180,50,2,15,EDGE
63,12,12,69,46,59,123,52,10,3,20,VEHICLE
64,93,14,73,41,86,74,164,150,2,10,EDGE
56,50,92,1,8,42,176,183,50,2,15,EDGE
74,95,48,17,40,49,160,111,150,2,10,EDGE
57,99,63,100,29,41,174,99,300,1,5,EDGE
53,20,105,75,28,83,73,120,15,3,25,VEHICLE
53,42,96,97,24,37,116,104,10,3,20,VEHICLE
72,74,84,69,32,100,152,80,15,3,25,VEHICLE
40,10,25,9,7,21,165,156,15,3,25,VEHICLE
63,66,119,14,23,71,132,139,300,1,5,CLOUD
83,56,4,74,13,37,105,170,15,3,25,VEHICLE
90,84,7,71,43,36,64,182,300,1,5,CLOUD
95,91,45,98,13,84,107,69,150,2,10,EDGE
