step,vehicle_id,speed,battery,traffic_density,network_quality,task_type,decision
62,veh_17,10.44,53.22,MEDIUM,GOOD,obstacle_detection,VEHICLE
62,veh_18,8.04,53.92,MEDIUM,POOR,obstacle_detection,VEHICLE
62,veh_19,7.38,38.44,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
62,veh_20,17.78,84.04,LOW,GOOD,traffic_sign_recognition,EDGE
62,veh_21,10.07,34.85,MEDIUM,GOOD,traffic_sign_recognition,EDGE
62,veh_22,7.77,39.71,MEDIUM,POOR,lane_detection,VEHICLE
62,veh_23,15.65,77.24,LOW,GOOD,route_planning,CLOUD
62,veh_24,8.58,22.52,MEDIUM,MODERATE,route_planning,EDGE
62,veh_25,17.5,32.23,LOW,MODERATE,vehicle_diagnostics,EDGE
62,veh_26,12.92,68.11,LOW,POOR,traffic_sign_recognition,VEHICLE
62,veh_27,7.42,17.16,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
62,veh_28,5.29,67.52,HIGH,MODERATE,driver_behavior_analysis,EDGE
62,veh_29,8.76,35.22,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
62,veh_30,10.96,75.42,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
63,veh_1,7.16,49.95,MEDIUM,GOOD,traffic_sign_recognition,EDGE
63,veh_2,9.61,10.56,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
63,veh_3,4.13,19.66,HIGH,GOOD,driver_behavior_analysis,CLOUD
63,veh_4,11.73,75.4,MEDIUM,GOOD,lane_detection,VEHICLE
63,veh_5,9.52,42.25,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
63,veh_6,13.3,87.91,LOW,GOOD,lane_detection,VEHICLE
63,veh_7,13.98,22.88,LOW,GOOD,obstacle_detection,VEHICLE
63,veh_8,10.73,99.33,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
63,veh_9,11.4,54.16,MEDIUM,GOOD,route_planning,EDGE
63,veh_10,3.89,39.47,HIGH,POOR,route_planning,EDGE
63,veh_11,4.38,30.28,HIGH,GOOD,vehicle_diagnostics,EDGE
63,veh_12,4.09,27.36,HIGH,POOR,traffic_sign_recognition,EDGE
63,veh_13,16.33,28.74,LOW,POOR,driver_behavior_analysis,VEHICLE
63,veh_14,3.28,96.45,HIGH,GOOD,lane_detection,EDGE
63,veh_15,16.97,32.39,LOW,GOOD,vehicle_diagnostics,EDGE
63,veh_16,6.68,44.56,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
63,veh_17,14.01,34.97,LOW,POOR,vehicle_diagnostics,VEHICLE
63,veh_18,12.39,21.23,LOW,POOR,traffic_sign_recognition,VEHICLE
63,veh_19,14.33,86.25,LOW,GOOD,route_planning,EDGE
63,veh_20,14.14,82.93,LOW,MODERATE,obstacle_detection,VEHICLE
63,veh_21,10.05,12.0,MEDIUM,POOR,lane_detection,CLOUD
63,veh_22,7.29,33.85,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
63,veh_23,3.33,56.25,HIGH,POOR,vehicle_diagnostics,EDGE
63,veh_24,8.69,95.39,MEDIUM,POOR,route_planning,VEHICLE
63,veh_25,4.09,28.4,HIGH,POOR,route_planning,EDGE
63,veh_26,17.96,87.54,LOW,MODERATE,traffic_sign_recognition,CLOUD
63,veh_27,14.93,61.9,LOW,MODERATE,obstacle_detection,VEHICLE
63,veh_28,9.18,64.74,MEDIUM,POOR,route_planning,VEHICLE
63,veh_29,3.1,80.58,HIGH,MODERATE,vehicle_diagnostics,EDGE
63,veh_30,13.54,68.44,LOW,GOOD,route_planning,EDGE
64,veh_1,12.71,24.94,LOW,MODERATE,driver_behavior_analysis,EDGE
64,veh_2,9.36,95.51,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
64,veh_3,3.08,90.41,HIGH,POOR,obstacle_detection,EDGE
64,veh_4,17.73,45.79,LOW,MODERATE,route_planning,EDGE
64,veh_5,14.01,49.06,LOW,GOOD,driver_behavior_analysis,EDGE
64,veh_6,10.54,95.18,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
64,veh_7,12.76,20.86,LOW,MODERATE,traffic_sign_recognition,EDGE
64,veh_8,12.61,89.72,LOW,POOR,obstacle_detection,VEHICLE
64,veh_9,17.4,53.63,LOW,MODERATE,traffic_sign_recognition,EDGE
64,veh_10,3.24,52.48,HIGH,MODERATE,route_planning,EDGE
64,veh_11,5.59,53.06,HIGH,POOR,obstacle_detection,EDGE
64,veh_12,10.17,91.93,MEDIUM,MODERATE,lane_detection,VEHICLE
64,veh_13,11.62,99.13,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
64,veh_14,11.42,96.34,MEDIUM,GOOD,driver_behavior_analysis,EDGE
64,veh_15,5.75,89.52,HIGH,MODERATE,route_planning,EDGE
64,veh_16,8.57,64.65,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
64,veh_17,9.75,64.6,MEDIUM,GOOD,lane_detection,VEHICLE
64,veh_18,8.0,95.32,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
64,veh_19,2.87,83.95,HIGH,MODERATE,obstacle_detection,EDGE
64,veh_20,17.03,76.27,LOW,GOOD,obstacle_detection,VEHICLE
64,veh_21,13.75,24.78,LOW,MODERATE,driver_behavior_analysis,EDGE
64,veh_22,9.35,96.23,MEDIUM,GOOD,obstacle_detection,VEHICLE
64,veh_23,3.98,59.21,HIGH,GOOD,obstacle_detection,EDGE
64,veh_24,11.87,23.54,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
64,veh_25,6.73,15.93,MEDIUM,GOOD,obstacle_detection,CLOUD
64,veh_26,12.15,56.9,LOW,POOR,route_planning,VEHICLE
64,veh_27,7.98,43.63,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
64,veh_28,4.99,78.73,HIGH,MODERATE,lane_detection,EDGE
64,veh_29,5.13,15.75,HIGH,GOOD,traffic_sign_recognition,CLOUD
64,veh_30,14.17,53.49,LOW,POOR,lane_detection,VEHICLE
65,veh_1,2.34,65.24,HIGH,POOR,obstacle_detection,EDGE
65,veh_2,8.46,51.8,MEDIUM,MODERATE,route_planning,EDGE
65,veh_3,5.38,31.9,HIGH,MODERATE,traffic_sign_recognition,EDGE
65,veh_4,9.17,38.75,MEDIUM,MODERATE,lane_detection,VEHICLE
65,veh_5,17.53,19.68,LOW,POOR,traffic_sign_recognition,CLOUD
65,veh_6,6.99,43.21,MEDIUM,POOR,obstacle_detection,VEHICLE
65,veh_7,15.55,33.88,LOW,MODERATE,obstacle_detection,VEHICLE
65,veh_8,13.87,53.42,LOW,GOOD,lane_detection,VEHICLE
65,veh_9,17.2,41.5,LOW,MODERATE,driver_behavior_analysis,EDGE
65,veh_10,5.88,68.48,HIGH,GOOD,driver_behavior_analysis,EDGE
65,veh_11,14.85,31.9,LOW,POOR,route_planning,VEHICLE
65,veh_12,11.1,19.6,MEDIUM,GOOD,lane_detection,CLOUD
65,veh_13,14.25,94.65,LOW,GOOD,traffic_sign_recognition,CLOUD
65,veh_14,2.02,97.09,HIGH,MODERATE,lane_detection,EDGE
65,veh_15,17.33,92.28,LOW,POOR,route_planning,VEHICLE
65,veh_16,10.45,91.26,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
65,veh_17,4.45,93.56,HIGH,MODERATE,vehicle_diagnostics,EDGE
65,veh_18,11.95,26.2,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
65,veh_19,9.1,61.43,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
65,veh_20,12.93,44.64,LOW,MODERATE,route_planning,EDGE
65,veh_21,12.93,63.13,LOW,GOOD,route_planning,EDGE
65,veh_22,13.82,20.9,LOW,GOOD,driver_behavior_analysis,EDGE
65,veh_23,2.43,79.88,HIGH,GOOD,traffic_sign_recognition,EDGE
65,veh_24,6.9,62.4,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
65,veh_25,2.41,34.29,HIGH,GOOD,vehicle_diagnostics,EDGE
65,veh_26,7.13,38.93,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
65,veh_27,3.32,90.6,HIGH,GOOD,obstacle_detection,EDGE
65,veh_28,6.72,15.64,MEDIUM,POOR,route_planning,CLOUD
65,veh_29,17.07,28.45,LOW,MODERATE,vehicle_diagnostics,EDGE
65,veh_30,10.9,73.97,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
66,veh_1,12.74,59.28,LOW,POOR,driver_behavior_analysis,VEHICLE
66,veh_2,7.12,48.53,MEDIUM,POOR,route_planning,VEHICLE
66,veh_3,16.54,49.08,LOW,MODERATE,lane_detection,VEHICLE
66,veh_4,13.2,14.17,LOW,GOOD,vehicle_diagnostics,CLOUD
66,veh_5,4.89,74.91,HIGH,GOOD,lane_detection,EDGE
66,veh_6,17.81,71.88,LOW,POOR,traffic_sign_recognition,VEHICLE
66,veh_7,15.58,93.63,LOW,POOR,vehicle_diagnostics,VEHICLE
66,veh_8,10.45,21.84,MEDIUM,GOOD,obstacle_detection,VEHICLE
66,veh_9,16.09,46.74,LOW,POOR,route_planning,VEHICLE
66,veh_10,13.49,89.21,LOW,GOOD,lane_detection,VEHICLE
66,veh_11,5.14,29.85,HIGH,GOOD,driver_behavior_analysis,EDGE
66,veh_12,16.12,98.8,LOW,GOOD,vehicle_diagnostics,EDGE
66,veh_13,7.1,13.88,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
66,veh_14,14.04,29.13,LOW,GOOD,driver_behavior_analysis,CLOUD
66,veh_15,7.16,58.77,MEDIUM,GOOD,obstacle_detection,VEHICLE
66,veh_16,4.64,87.95,HIGH,POOR,driver_behavior_analysis,EDGE
66,veh_17,4.78,16.43,HIGH,POOR,lane_detection,CLOUD
66,veh_18,13.44,89.75,LOW,POOR,lane_detection,VEHICLE
66,veh_19,16.69,51.36,LOW,POOR,traffic_sign_recognition,VEHICLE
66,veh_20,7.24,46.77,MEDIUM,MODERATE,lane_detection,VEHICLE
66,veh_21,16.06,24.0,LOW,GOOD,route_planning,CLOUD
66,veh_22,10.11,25.73,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
66,veh_23,11.93,18.16,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
66,veh_24,17.6,40.6,LOW,MODERATE,obstacle_detection,VEHICLE
66,veh_25,6.62,11.1,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
66,veh_26,12.68,28.89,LOW,GOOD,lane_detection,VEHICLE
66,veh_27,14.95,19.66,LOW,POOR,traffic_sign_recognition,CLOUD
66,veh_28,10.56,82.07,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
66,veh_29,7.21,63.45,MEDIUM,POOR,lane_detection,VEHICLE
66,veh_30,13.53,74.76,LOW,MODERATE,lane_detection,VEHICLE
67,veh_1,9.85,84.28,MEDIUM,GOOD,route_planning,CLOUD
67,veh_2,12.08,21.91,LOW,POOR,route_planning,VEHICLE
67,veh_3,5.61,20.2,HIGH,POOR,lane_detection,EDGE
67,veh_4,14.1,25.58,LOW,GOOD,vehicle_diagnostics,EDGE
67,veh_5,8.38,50.65,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
67,veh_6,12.76,45.12,LOW,POOR,lane_detection,VEHICLE
67,veh_7,10.16,51.45,MEDIUM,MODERATE,lane_detection,VEHICLE
67,veh_8,12.38,25.52,LOW,GOOD,lane_detection,VEHICLE
67,veh_9,12.31,50.65,LOW,GOOD,route_planning,CLOUD
67,veh_10,7.12,64.99,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
67,veh_11,3.21,77.6,HIGH,GOOD,driver_behavior_analysis,EDGE
67,veh_12,9.78,22.74,MEDIUM,MODERATE,obstacle_detection,VEHICLE
67,veh_13,10.42,13.27,MEDIUM,MODERATE,obstacle_detection,CLOUD
67,veh_14,8.94,40.69,MEDIUM,POOR,lane_detection,VEHICLE
67,veh_15,7.16,41.41,MEDIUM,GOOD,lane_detection,VEHICLE
67,veh_16,8.04,31.27,MEDIUM,POOR,lane_detection,VEHICLE
67,veh_17,5.3,98.93,HIGH,GOOD,traffic_sign_recognition,EDGE
67,veh_18,10.24,92.0,MEDIUM,POOR,route_planning,VEHICLE
67,veh_19,4.54,56.79,HIGH,GOOD,lane_detection,EDGE
67,veh_20,15.33,51.01,LOW,POOR,route_planning,VEHICLE
67,veh_21,17.46,79.78,LOW,POOR,traffic_sign_recognition,VEHICLE
67,veh_22,16.54,76.71,LOW,MODERATE,traffic_sign_recognition,CLOUD
67,veh_23,13.07,50.29,LOW,GOOD,obstacle_detection,VEHICLE
67,veh_24,13.55,25.71,LOW,POOR,driver_behavior_analysis,VEHICLE
67,veh_25,5.76,50.59,HIGH,GOOD,obstacle_detection,EDGE
67,veh_26,12.02,89.18,LOW,POOR,driver_behavior_analysis,VEHICLE
67,veh_27,6.0,76.52,MEDIUM,GOOD,vehicle_diagnostics,EDGE
67,veh_28,16.09,38.74,LOW,MODERATE,traffic_sign_recognition,EDGE
67,veh_29,15.89,88.48,LOW,GOOD,driver_behavior_analysis,EDGE
67,veh_30,13.04,11.62,LOW,MODERATE,vehicle_diagnostics,CLOUD
68,veh_1,5.9,56.99,HIGH,GOOD,obstacle_detection,EDGE
68,veh_2,7.98,61.95,MEDIUM,GOOD,obstacle_detection,VEHICLE
68,veh_3,15.12,97.13,LOW,GOOD,obstacle_detection,VEHICLE
68,veh_4,11.74,41.24,MEDIUM,MODERATE,route_planning,EDGE
68,veh_5,10.89,65.67,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
68,veh_6,5.89,10.6,HIGH,MODERATE,lane_detection,CLOUD
68,veh_7,7.81,91.15,MEDIUM,GOOD,driver_behavior_analysis,EDGE
68,veh_8,17.93,89.87,LOW,MODERATE,obstacle_detection,VEHICLE
68,veh_9,9.12,29.83,MEDIUM,MODERATE,obstacle_detection,VEHICLE
68,veh_10,6.42,47.39,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
68,veh_11,10.81,86.72,MEDIUM,GOOD,route_planning,CLOUD
68,veh_12,10.87,39.47,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
68,veh_13,15.75,50.95,LOW,GOOD,route_planning,EDGE
68,veh_14,11.69,26.44,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
68,veh_15,4.47,14.27,HIGH,MODERATE,obstacle_detection,CLOUD
68,veh_16,15.83,80.18,LOW,GOOD,route_planning,EDGE
68,veh_17,14.07,36.51,LOW,GOOD,vehicle_diagnostics,CLOUD
68,veh_18,10.39,75.13,MEDIUM,GOOD,lane_detection,VEHICLE
68,veh_19,4.92,64.13,HIGH,GOOD,obstacle_detection,EDGE
68,veh_20,9.78,77.31,MEDIUM,GOOD,route_planning,CLOUD
68,veh_21,7.95,93.74,MEDIUM,POOR,obstacle_detection,VEHICLE
68,veh_22,11.59,91.54,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
68,veh_23,11.91,54.34,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
68,veh_24,9.96,65.15,MEDIUM,GOOD,vehicle_diagnostics,EDGE
68,veh_25,14.44,34.54,LOW,GOOD,traffic_sign_recognition,EDGE
68,veh_26,6.97,80.42,MEDIUM,MODERATE,route_planning,CLOUD
68,veh_27,2.82,90.23,HIGH,POOR,route_planning,EDGE
68,veh_28,15.88,88.72,LOW,GOOD,route_planning,EDGE
68,veh_29,11.19,81.07,MEDIUM,GOOD,lane_detection,VEHICLE
68,veh_30,11.73,46.82,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
69,veh_1,4.41,71.67,HIGH,MODERATE,driver_behavior_analysis,EDGE
69,veh_2,3.96,89.94,HIGH,GOOD,vehicle_diagnostics,EDGE
69,veh_3,9.06,21.03,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
69,veh_4,13.46,71.77,LOW,GOOD,obstacle_detection,VEHICLE
69,veh_5,14.75,90.76,LOW,GOOD,route_planning,CLOUD
69,veh_6,14.24,38.72,LOW,GOOD,route_planning,EDGE
69,veh_7,2.95,29.08,HIGH,GOOD,obstacle_detection,EDGE
69,veh_8,3.14,48.79,HIGH,GOOD,lane_detection,EDGE
69,veh_9,17.08,58.75,LOW,MODERATE,route_planning,CLOUD
69,veh_10,7.48,73.33,MEDIUM,MODERATE,obstacle_detection,VEHICLE
69,veh_11,10.47,71.58,MEDIUM,GOOD,vehicle_diagnostics,EDGE
69,veh_12,11.3,14.91,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
69,veh_13,11.58,52.66,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
69,veh_14,6.81,92.94,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
69,veh_15,2.27,77.51,HIGH,POOR,vehicle_diagnostics,EDGE
69,veh_16,13.89,11.6,LOW,GOOD,vehicle_diagnostics,CLOUD
69,veh_17,14.62,53.65,LOW,MODERATE,traffic_sign_recognition,EDGE
69,veh_18,4.59,19.39,HIGH,MODERATE,lane_detection,CLOUD
69,veh_19,4.21,29.69,HIGH,GOOD,driver_behavior_analysis,EDGE
69,veh_20,6.89,94.14,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
69,veh_21,3.16,93.24,HIGH,MODERATE,obstacle_detection,EDGE
69,veh_22,6.8,59.61,MEDIUM,GOOD,vehicle_diagnostics,EDGE
69,veh_23,15.77,13.03,LOW,POOR,traffic_sign_recognition,CLOUD
69,veh_24,8.15,28.75,MEDIUM,GOOD,lane_detection,VEHICLE
69,veh_25,13.38,24.68,LOW,GOOD,vehicle_diagnostics,CLOUD
69,veh_26,12.3,80.34,LOW,MODERATE,driver_behavior_analysis,CLOUD
69,veh_27,5.83,25.98,HIGH,POOR,traffic_sign_recognition,EDGE
69,veh_28,12.11,19.89,LOW,MODERATE,route_planning,CLOUD
69,veh_29,5.59,38.33,HIGH,POOR,driver_behavior_analysis,EDGE
69,veh_30,2.53,10.1,HIGH,POOR,traffic_sign_recognition,CLOUD
70,veh_1,10.73,58.7,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
70,veh_2,12.24,79.46,LOW,MODERATE,route_planning,EDGE
70,veh_3,8.88,58.39,MEDIUM,MODERATE,route_planning,CLOUD
70,veh_4,10.06,75.41,MEDIUM,POOR,obstacle_detection,VEHICLE
70,veh_5,17.95,90.04,LOW,MODERATE,obstacle_detection,VEHICLE
70,veh_6,10.75,65.76,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
70,veh_7,9.58,86.14,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
70,veh_8,15.51,58.83,LOW,POOR,lane_detection,VEHICLE
70,veh_9,5.79,57.15,HIGH,POOR,traffic_sign_recognition,EDGE
70,veh_10,16.8,43.02,LOW,POOR,vehicle_diagnostics,VEHICLE
70,veh_11,15.3,86.04,LOW,MODERATE,lane_detection,VEHICLE
70,veh_12,14.92,83.56,LOW,GOOD,traffic_sign_recognition,EDGE
70,veh_13,4.14,11.24,HIGH,GOOD,obstacle_detection,CLOUD
70,veh_14,6.18,85.04,MEDIUM,POOR,route_planning,VEHICLE
70,veh_15,7.77,93.29,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
70,veh_16,9.03,62.51,MEDIUM,GOOD,obstacle_detection,VEHICLE
70,veh_17,10.28,57.37,MEDIUM,GOOD,route_planning,CLOUD
70,veh_18,3.1,88.11,HIGH,MODERATE,traffic_sign_recognition,EDGE
70,veh_19,4.33,60.86,HIGH,GOOD,lane_detection,EDGE
70,veh_20,3.14,46.79,HIGH,GOOD,traffic_sign_recognition,EDGE
70,veh_21,14.88,72.45,LOW,POOR,traffic_sign_recognition,VEHICLE
70,veh_22,6.91,70.48,MEDIUM,POOR,route_planning,VEHICLE
70,veh_23,6.1,54.92,MEDIUM,POOR,route_planning,VEHICLE
70,veh_24,11.71,81.1,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
70,veh_25,14.33,38.92,LOW,POOR,obstacle_detection,VEHICLE
70,veh_26,3.37,49.18,HIGH,POOR,route_planning,EDGE
70,veh_27,11.76,71.12,MEDIUM,MODERATE,obstacle_detection,VEHICLE
70,veh_28,10.71,86.1,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
70,veh_29,9.03,21.5,MEDIUM,POOR,route_planning,VEHICLE
70,veh_30,5.18,11.56,HIGH,GOOD,lane_detection,CLOUD
71,veh_1,13.36,14.9,LOW,GOOD,lane_detection,CLOUD
71,veh_2,9.28,16.4,MEDIUM,POOR,traffic_sign_recognition,CLOUD
71,veh_3,11.14,88.74,MEDIUM,GOOD,vehicle_diagnostics,EDGE
71,veh_4,4.88,97.72,HIGH,GOOD,obstacle_detection,EDGE
71,veh_5,17.61,73.23,LOW,MODERATE,traffic_sign_recognition,EDGE
71,veh_6,6.75,47.13,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
71,veh_7,14.94,87.62,LOW,MODERATE,traffic_sign_recognition,CLOUD
71,veh_8,8.35,41.95,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
71,veh_9,14.98,36.82,LOW,POOR,traffic_sign_recognition,VEHICLE
71,veh_10,14.0,63.67,LOW,POOR,vehicle_diagnostics,VEHICLE
71,veh_11,6.52,88.13,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
71,veh_12,15.59,57.63,LOW,POOR,traffic_sign_recognition,VEHICLE
71,veh_13,4.49,40.26,HIGH,GOOD,traffic_sign_recognition,EDGE
71,veh_14,17.31,70.35,LOW,MODERATE,traffic_sign_recognition,EDGE
71,veh_15,16.84,48.99,LOW,MODERATE,driver_behavior_analysis,CLOUD
71,veh_16,10.66,27.28,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
71,veh_17,3.26,12.35,HIGH,GOOD,route_planning,CLOUD
71,veh_18,9.18,34.02,MEDIUM,MODERATE,route_planning,EDGE
71,veh_19,9.53,74.12,MEDIUM,GOOD,route_planning,EDGE
71,veh_20,8.1,66.22,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
71,veh_21,15.72,26.86,LOW,GOOD,route_planning,CLOUD
71,veh_22,6.77,30.14,MEDIUM,MODERATE,route_planning,CLOUD
71,veh_23,12.5,10.47,LOW,MODERATE,route_planning,CLOUD
71,veh_24,4.29,29.12,HIGH,POOR,driver_behavior_analysis,EDGE
71,veh_25,11.6,11.06,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
71,veh_26,7.66,89.66,MEDIUM,POOR,obstacle_detection,VEHICLE
71,veh_27,17.48,84.52,LOW,GOOD,lane_detection,VEHICLE
71,veh_28,12.42,52.08,LOW,GOOD,obstacle_detection,VEHICLE
71,veh_29,13.68,28.46,LOW,GOOD,driver_behavior_analysis,EDGE
71,veh_30,9.97,20.67,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
72,veh_1,13.35,34.26,LOW,GOOD,route_planning,EDGE
72,veh_2,8.51,30.22,MEDIUM,GOOD,lane_detection,VEHICLE
72,veh_3,10.1,28.54,MEDIUM,GOOD,traffic_sign_recognition,EDGE
72,veh_4,2.26,51.78,HIGH,MODERATE,traffic_sign_recognition,EDGE
72,veh_5,11.86,22.38,MEDIUM,MODERATE,lane_detection,VEHICLE
72,veh_6,3.9,78.14,HIGH,GOOD,traffic_sign_recognition,EDGE
72,veh_7,6.8,91.42,MEDIUM,MODERATE,route_planning,EDGE
72,veh_8,15.82,41.96,LOW,GOOD,driver_behavior_analysis,EDGE
72,veh_9,14.2,23.8,LOW,MODERATE,route_planning,EDGE
72,veh_10,10.37,54.59,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
72,veh_11,10.72,63.26,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
72,veh_12,11.03,70.57,MEDIUM,POOR,lane_detection,VEHICLE
72,veh_13,3.99,36.86,HIGH,MODERATE,traffic_sign_recognition,EDGE
72,veh_14,10.61,62.39,MEDIUM,POOR,route_planning,VEHICLE
72,veh_15,10.34,79.58,MEDIUM,POOR,lane_detection,VEHICLE
72,veh_16,5.61,79.71,HIGH,POOR,obstacle_detection,EDGE
72,veh_17,14.4,76.58,LOW,MODERATE,lane_detection,VEHICLE
72,veh_18,2.53,26.78,HIGH,POOR,traffic_sign_recognition,EDGE
72,veh_19,16.25,47.19,LOW,MODERATE,vehicle_diagnostics,CLOUD
72,veh_20,4.1,32.76,HIGH,MODERATE,lane_detection,EDGE
72,veh_21,8.95,53.74,MEDIUM,POOR,obstacle_detection,VEHICLE
72,veh_22,8.8,72.47,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
72,veh_23,9.86,18.5,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
72,veh_24,14.84,70.22,LOW,GOOD,driver_behavior_analysis,CLOUD
72,veh_25,15.32,55.8,LOW,GOOD,traffic_sign_recognition,EDGE
72,veh_26,14.68,37.63,LOW,GOOD,traffic_sign_recognition,EDGE
72,veh_27,7.56,72.54,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
72,veh_28,5.5,47.39,HIGH,GOOD,vehicle_diagnostics,EDGE
72,veh_29,3.68,91.77,HIGH,GOOD,lane_detection,EDGE
72,veh_30,5.41,21.37,HIGH,MODERATE,traffic_sign_recognition,EDGE
73,veh_1,9.06,39.55,MEDIUM,GOOD,route_planning,CLOUD
73,veh_2,13.49,22.26,LOW,GOOD,driver_behavior_analysis,CLOUD
73,veh_3,13.63,79.56,LOW,MODERATE,lane_detection,VEHICLE
73,veh_4,7.09,85.76,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
73,veh_5,8.2,74.28,MEDIUM,POOR,lane_detection,VEHICLE
73,veh_6,13.07,63.83,LOW,MODERATE,route_planning,EDGE
73,veh_7,6.43,55.35,MEDIUM,GOOD,lane_detection,VEHICLE
73,veh_8,5.94,76.57,HIGH,POOR,vehicle_diagnostics,EDGE
73,veh_9,12.16,92.47,LOW,GOOD,driver_behavior_analysis,CLOUD
73,veh_10,10.95,81.69,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
73,veh_11,4.41,25.1,HIGH,MODERATE,driver_behavior_analysis,EDGE
73,veh_12,3.3,36.21,HIGH,POOR,vehicle_diagnostics,EDGE
73,veh_13,17.98,99.27,LOW,MODERATE,lane_detection,VEHICLE
73,veh_14,3.81,40.09,HIGH,POOR,lane_detection,EDGE
73,veh_15,14.03,70.1,LOW,GOOD,driver_behavior_analysis,EDGE
73,veh_16,9.92,79.36,MEDIUM,GOOD,driver_behavior_analysis,EDGE
73,veh_17,14.91,59.52,LOW,POOR,vehicle_diagnostics,VEHICLE
73,veh_18,17.38,62.21,LOW,GOOD,lane_detection,VEHICLE
73,veh_19,15.85,57.6,LOW,POOR,traffic_sign_recognition,VEHICLE
73,veh_20,13.18,20.17,LOW,MODERATE,driver_behavior_analysis,EDGE
73,veh_21,6.1,47.95,MEDIUM,GOOD,vehicle_diagnostics,EDGE
73,veh_22,9.36,73.89,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
73,veh_23,4.22,18.17,HIGH,MODERATE,traffic_sign_recognition,CLOUD
73,veh_24,7.16,59.94,MEDIUM,POOR,lane_detection,VEHICLE
73,veh_25,6.91,93.46,MEDIUM,MODERATE,obstacle_detection,VEHICLE
73,veh_26,6.65,60.9,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
73,veh_27,4.01,32.56,HIGH,GOOD,vehicle_diagnostics,EDGE
73,veh_28,15.61,32.87,LOW,POOR,driver_behavior_analysis,VEHICLE
73,veh_29,11.46,44.52,MEDIUM,MODERATE,lane_detection,VEHICLE
73,veh_30,15.31,65.18,LOW,POOR,driver_behavior_analysis,VEHICLE
74,veh_1,5.06,27.72,HIGH,POOR,driver_behavior_analysis,EDGE
74,veh_2,11.76,48.55,MEDIUM,MODERATE,route_planning,EDGE
74,veh_3,3.75,85.27,HIGH,MODERATE,obstacle_detection,EDGE
